data_czas,kod_stacji,nazwa_stacji,rok,miesiac,dzien,godzina,temperatura_C,wilgotnosc_proc,punkt_rosy_C,cisnienie_hPa,cisnienie_msl_hPa,kierunek_wiatru,predkosc_wiatru,poryw_wiatru,zachmurzenie_oktanty,pogoda_biezaca,pogoda_ubiegla,opad_mm_6h,status_opadu_6h,rodzaj_opadu_6h,snieg_cm
2025-01-16 18:00:00,351150400,ZIELONA GÓRA,2025,1,16,18,1.7,95,1.0,1014.1,1038.7,263.0,3.0,8.0,8.0,2,2.0,,9.0,,
2025-01-16 19:00:00,351150400,ZIELONA GÓRA,2025,1,16,19,1.6,95,0.9,1014.2,1038.8,259.0,2.0,,8.0,2,2.0,,8.0,,
2025-01-16 20:00:00,351150400,ZIELONA GÓRA,2025,1,16,20,1.5,96,0.9,1014.2,1038.8,256.0,2.0,,8.0,10,2.0,,8.0,,
2025-01-16 21:00:00,351150400,ZIELONA GÓRA,2025,1,16,21,1.3,96,0.7,1014.4,1039.0,255.0,3.0,,8.0,10,2.0,,8.0,,
2025-01-16 22:00:00,351150400,ZIELONA GÓRA,2025,1,16,22,1.1,97,0.7,1014.6,1039.3,253.0,2.0,,,10,,,8.0,,
2025-01-16 23:00:00,351150400,ZIELONA GÓRA,2025,1,16,23,0.8,98,0.5,1014.4,1039.1,260.0,2.0,,,34,,,8.0,,
2025-01-17 00:00:00,351150400,ZIELONA GÓRA,2025,1,17,0,0.6,98,0.3,1014.3,1039.0,241.0,2.0,,,34,,,9.0,,
2025-01-17 01:00:00,351150400,ZIELONA GÓRA,2025,1,17,1,0.4,98,0.1,1014.3,1039.0,255.0,2.0,,,30,,,8.0,,
2025-01-17 02:00:00,351150400,ZIELONA GÓRA,2025,1,17,2,0.1,98,-0.2,1013.8,1038.5,231.0,3.0,,,34,,,8.0,,
2025-01-17 03:00:00,351150400,ZIELONA GÓRA,2025,1,17,3,0.0,99,-0.1,1013.9,1038.6,257.0,2.0,,,32,,,8.0,,
2025-01-17 04:00:00,351150400,ZIELONA GÓRA,2025,1,17,4,0.0,99,-0.1,1013.8,1038.5,257.0,2.0,,,20,,,8.0,,
2025-01-17 05:00:00,351150400,ZIELONA GÓRA,2025,1,17,5,0.1,99,0.0,1013.8,1038.5,248.0,2.0,,,34,,,8.0,,
2025-01-17 06:00:00,351150400,ZIELONA GÓRA,2025,1,17,6,0.1,99,0.0,1014.2,1038.9,263.0,2.0,,8.0,44,,,9.0,,
2025-01-17 07:00:00,351150400,ZIELONA GÓRA,2025,1,17,7,0.1,99,0.0,1014.4,1039.1,249.0,2.0,,8.0,28,2.0,,8.0,,
2025-01-17 08:00:00,351150400,ZIELONA GÓRA,2025,1,17,8,0.3,99,0.2,1014.4,1039.1,254.0,2.0,,7.0,10,2.0,,8.0,,
2025-01-17 09:00:00,351150400,ZIELONA GÓRA,2025,1,17,9,1.1,99,1.0,1014.4,1039.0,245.0,2.0,,7.0,10,4.0,,8.0,,
2025-01-17 10:00:00,351150400,ZIELONA GÓRA,2025,1,17,10,3.3,89,1.7,1014.6,1039.1,264.0,2.0,,4.0,1,1.0,,8.0,,
2025-01-17 11:00:00,351150400,ZIELONA GÓRA,2025,1,17,11,4.3,81,1.3,1014.1,1038.5,243.0,2.0,,2.0,1,0.0,,8.0,,
2025-01-17 12:00:00,351150400,ZIELONA GÓRA,2025,1,17,12,4.9,78,1.4,1013.6,1037.9,222.0,2.0,,1.0,1,4.0,,9.0,,
2025-01-17 13:00:00,351150400,ZIELONA GÓRA,2025,1,17,13,5.4,75,1.3,1013.5,1037.7,259.0,2.0,,1.0,2,0.0,,8.0,,
2025-01-17 14:00:00,351150400,ZIELONA GÓRA,2025,1,17,14,5.4,75,1.3,1013.5,1037.7,264.0,1.0,,1.0,3,0.0,,8.0,,
2025-01-17 15:00:00,351150400,ZIELONA GÓRA,2025,1,17,15,4.2,78,0.7,1013.4,1037.7,273.0,1.0,,1.0,3,0.0,,8.0,,
2025-01-17 16:00:00,351150400,ZIELONA GÓRA,2025,1,17,16,2.9,85,0.6,1013.3,1037.8,260.0,2.0,,1.0,3,0.0,,8.0,,
2025-01-17 17:00:00,351150400,ZIELONA GÓRA,2025,1,17,17,2.2,87,0.3,1013.2,1037.7,233.0,2.0,,1.0,1,0.0,,8.0,,
2025-01-17 18:00:00,351150400,ZIELONA GÓRA,2025,1,17,18,2.3,88,0.5,1012.7,1037.2,228.0,3.0,,1.0,1,0.0,,9.0,,
2025-01-17 19:00:00,351150400,ZIELONA GÓRA,2025,1,17,19,1.4,90,-0.1,1012.9,1037.5,235.0,3.0,,0.0,1,0.0,,8.0,,
2025-01-17 20:00:00,351150400,ZIELONA GÓRA,2025,1,17,20,0.9,91,-0.4,1012.9,1037.5,246.0,1.0,,0.0,2,0.0,,8.0,,
2025-01-17 21:00:00,351150400,ZIELONA GÓRA,2025,1,17,21,1.0,91,-0.3,1013.1,1037.7,281.0,2.0,,0.0,2,0.0,,8.0,,
2025-01-17 22:00:00,351150400,ZIELONA GÓRA,2025,1,17,22,0.3,94,-0.6,1013.2,1037.9,287.0,2.0,,,10,,,8.0,,
2025-01-17 23:00:00,351150400,ZIELONA GÓRA,2025,1,17,23,-0.5,94,-1.3,1012.3,1037.0,207.0,2.0,,,10,,,8.0,,
2025-01-18 00:00:00,351150400,ZIELONA GÓRA,2025,1,18,0,-0.7,96,-1.3,1011.6,1036.3,213.0,3.0,,,10,,,9.0,,
2025-01-18 01:00:00,351150400,ZIELONA GÓRA,2025,1,18,1,-0.5,95,-1.2,1011.5,1036.2,250.0,2.0,,,10,,,8.0,,
2025-01-18 02:00:00,351150400,ZIELONA GÓRA,2025,1,18,2,-0.4,92,-1.5,1011.0,1035.7,233.0,1.0,,,10,,,8.0,,
