time,2m_temperature_x,2m_dewpoint_temperature_x,2m_temperature_y,2m_dewpoint_temperature_y,2m_temperature,2m_dewpoint_temperature,surface_pressure,10m_u_component_of_wind,10m_v_component_of_wind,skin_temperature,total_precipitation,snow_depth,snow_depth_water_equivalent,surface_runoff,sub_surface_runoff,runoff,total_evaporation,potential_evaporation,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,volumetric_soil_water_layer_1,volumetric_soil_water_layer_2,volumetric_soil_water_layer_3,volumetric_soil_water_layer_4,surface_solar_radiation_downwards,surface_thermal_radiation_downwards,plik_zrodlowy
2025-09-22 17:00:00,,,,,12.29,10.29,100670.19,0.65049744,-1.7017212,12.12,0.0053125084,-7.345365e-24,-7.345365000000001e-25,2.0474195e-05,2.4937093e-05,4.5403838e-05,-0.0011290126,-0.0020843744,14.58,16.82,17.58,16.99,0.22792053,0.19233704,0.1157074,0.18803406,2378274.0,22178032.0,zielona_gora_2025_09.csv
2025-09-22 18:00:00,,,,,12.01,10.31,100702.07,0.70458984,-1.9566593,11.51,0.0057795853,-7.345365e-24,-7.345365000000001e-25,2.2649765e-05,2.6397407e-05,4.903972e-05,-0.0011712629,-0.0021269768,14.22,16.65,17.57,16.99,0.23300171,0.19258118,0.115722656,0.18803406,2378274.0,23461700.0,zielona_gora_2025_09.csv
2025-09-22 19:00:00,,,,,11.64,9.91,100808.09,0.6070099,-2.2159157,11.13,0.0064382465,-7.345365e-24,-7.345365000000001e-25,2.5823712e-05,2.7865171e-05,5.3688884e-05,-0.0012199916,-0.002175711,13.9,16.47,17.57,16.99,0.24047852,0.19291687,0.115753174,0.18803406,2378274.0,24736340.0,zielona_gora_2025_09.csv
2025-09-22 20:00:00,,,,,11.4,9.64,100816.28,0.06993103,-2.119707,10.82,0.006618804,-7.345365e-24,-7.345365000000001e-25,2.6494265e-05,2.9325485e-05,5.581975e-05,-0.0012733229,-0.0022290424,13.62,16.28,17.56,16.99,0.24082947,0.19334412,0.11576843,0.18803406,2378274.0,26004552.0,zielona_gora_2025_09.csv
2025-09-22 21:00:00,,,,,11.27,9.03,100853.53,0.053833008,-2.011611,10.61,0.0066334517,-7.345365e-24,-7.345365000000001e-25,2.6524067e-05,3.08007e-05,5.7309866e-05,-0.0013227053,-0.0022784248,13.41,16.09,17.55,16.99,0.23951721,0.19377136,0.11578369,0.1880188,2378274.2,27271024.0,zielona_gora_2025_09.csv
2025-09-22 22:00:00,,,,,11.38,8.88,100870.94,0.0639801,-1.5174408,10.57,0.0066336454,-7.345365e-24,-7.345365000000001e-25,2.6524067e-05,3.2261014e-05,5.8799982e-05,-0.0013671499,-0.002326794,13.28,15.92,17.54,16.99,0.23817444,0.19413757,0.11581421,0.1880188,2378274.0,28544484.0,zielona_gora_2025_09.csv
2025-09-22 23:00:00,,,,,11.42,8.76,100879.234,0.3459015,-1.1094971,10.64,0.0066336454,-7.345365e-24,-7.345365000000001e-25,2.6524067e-05,3.3721328e-05,6.0260296e-05,-0.0013939384,-0.0023602918,13.2,15.75,17.53,16.99,0.2368927,0.19448853,0.11582947,0.1880188,2378274.5,29807108.0,zielona_gora_2025_09.csv
2025-09-23 00:00:00,,,,,11.32,8.58,100869.19,0.6298065,-0.99864197,10.6,0.0066336454,-7.345365e-24,-7.345365000000001e-25,2.6524067e-05,3.518164e-05,6.172061e-05,-0.0014061257,-0.0023785084,13.08,15.59,17.52,16.99,0.23571777,0.19480896,0.115859985,0.1880188,2378273.5,31044380.0,zielona_gora_2025_09.csv
2025-09-23 01:00:00,,,,,11.17,8.47,100861.78,0.863266,-1.1296234,10.57,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.4640391e-06,1.4640391e-06,-1.4457037e-05,-2.145581e-05,12.98,15.44,17.5,16.99,0.23458862,0.19509888,0.115875244,0.1880188,0.0,1248328.5,zielona_gora_2025_09.csv
2025-09-23 02:00:00,,,,,10.81,8.18,100894.92,0.9520874,-1.38031,10.12,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.9280782e-06,2.9280782e-06,-3.325264e-05,-4.8290938e-05,12.68,15.27,17.49,16.99,0.23353577,0.19537354,0.11590576,0.1880188,0.0,2451125.5,zielona_gora_2025_09.csv
2025-09-23 03:00:00,,,,,10.33,7.71,100935.625,0.8464508,-1.602356,9.57,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,4.3921173e-06,4.3921173e-06,-5.2221818e-05,-7.6722354e-05,12.32,15.1,17.47,16.99,0.23254395,0.19563293,0.11592102,0.1880188,0.0,3615283.5,zielona_gora_2025_09.csv
2025-09-23 04:00:00,,,,,9.93,7.25,100984.125,0.67996216,-1.6313477,9.13,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,5.8561563e-06,5.8561563e-06,-7.191999e-05,-0.000107869506,12.0,14.92,17.46,17.0,0.2315979,0.19586182,0.11595154,0.1880188,0.0,4768451.0,zielona_gora_2025_09.csv
2025-09-23 05:00:00,,,,,9.41,6.88,101005.83,0.6517029,-1.5170441,8.54,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,7.3201954e-06,7.3201954e-06,-8.6328946e-05,-0.0001324378,11.61,14.73,17.44,17.0,0.23069763,0.1960907,0.1159668,0.1880188,1550.0,5874584.5,zielona_gora_2025_09.csv
2025-09-23 06:00:00,,,,,9.51,7.14,101080.36,0.61953735,-1.2119379,8.83,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,8.7842345e-06,8.7842345e-06,-0.00010593003,-0.00016348436,11.68,14.56,17.42,16.99,0.22982788,0.19628906,0.115997314,0.18800354,150986.0,6961550.5,zielona_gora_2025_09.csv
2025-09-23 07:00:00,,,,,10.51,7.29,101114.73,0.51249695,-1.4799986,11.11,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.0244548e-05,1.0244548e-05,-0.0001515816,-0.0002277866,12.81,14.48,17.41,17.0,0.22891235,0.19644165,0.11601257,0.18800354,744808.0,7994767.0,zielona_gora_2025_09.csv
2025-09-23 08:00:00,,,,,11.84,7.67,101182.266,0.4144745,-1.6457348,13.11,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.1708587e-05,1.1704862e-05,-0.00029296894,-0.00043407828,13.97,14.5,17.39,17.0,0.22782898,0.1965332,0.11602783,0.18800354,1870520.0,9012718.0,zielona_gora_2025_09.csv
2025-09-23 09:00:00,,,,,13.23,7.62,101193.34,0.17579651,-1.6469698,15.63,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.31726265e-05,1.31726265e-05,-0.0004823273,-0.0007760152,15.39,14.61,17.37,17.0,0.2263794,0.19650269,0.11602783,0.18800354,3406546.0,10079168.0,zielona_gora_2025_09.csv
2025-09-23 10:00:00,,,,,14.32,6.6,101189.734,0.009902954,-1.5101786,17.87,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.463294e-05,1.463294e-05,-0.0007021278,-0.0012484044,16.71,14.81,17.36,17.0,0.22447205,0.19628906,0.11601257,0.18798828,5274578.0,11147652.0,zielona_gora_2025_09.csv
2025-09-23 11:00:00,,,,,14.86,5.81,101176.94,0.09803772,-1.3540316,18.63,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.6093254e-05,1.6093254e-05,-0.00091418903,-0.0017399788,17.29,15.04,17.34,17.0,0.22253418,0.19606018,0.115997314,0.18797302,6981876.0,12265312.0,zielona_gora_2025_09.csv
2025-09-23 12:00:00,,,,,15.27,5.46,101150.09,-0.0039978027,-1.320116,18.91,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.7553568e-05,1.7553568e-05,-0.0011216318,-0.0022224486,17.6,15.26,17.33,17.0,0.22068787,0.19581604,0.115982056,0.18797302,8551664.0,13425217.0,zielona_gora_2025_09.csv
2025-09-23 13:00:00,,,,,15.47,5.31,101122.45,-0.08705139,-1.4656792,18.41,1.3262033e-06,-7.345365e-24,-7.345365000000001e-25,7.450581e-09,1.9021332e-05,1.9021332e-05,-0.0012942664,-0.0026450865,17.41,15.45,17.32,17.0,0.21911621,0.19560242,0.115982056,0.18795776,9678138.0,14689419.0,zielona_gora_2025_09.csv
2025-09-23 14:00:00,,,,,15.49,5.15,101102.06,-0.17507935,-1.8197556,17.48,2.6673079e-06,-7.345365e-24,-7.345365000000001e-25,7.450581e-09,2.0474195e-05,2.0481646e-05,-0.0014325744,-0.0030044466,16.94,15.59,17.31,17.0,0.21780396,0.19544983,0.115982056,0.18795776,10516723.0,15920610.0,zielona_gora_2025_09.csv
2025-09-23 15:00:00,,,,,15.3,5.25,101118.1,-0.35133362,-2.096651,16.33,2.6673079e-06,-7.345365e-24,-7.345365000000001e-25,1.4901161e-08,2.193451e-05,2.194196e-05,-0.0015359372,-0.0033052787,16.31,15.67,17.3,17.0,0.21669006,0.19535828,0.115982056,0.18795776,11076608.0,17130406.0,zielona_gora_2025_09.csv
2025-09-23 16:00:00,,,,,14.8,5.85,101123.22,-0.49653625,-1.8033628,15.14,2.6673079e-06,-7.345365e-24,-7.345365000000001e-25,1.4901161e-08,2.3394823e-05,2.3394823e-05,-0.0016043056,-0.0035356209,15.63,15.7,17.29,17.0,0.21583557,0.19528198,0.115997314,0.1879425,11422083.0,18307008.0,zielona_gora_2025_09.csv
2025-09-23 17:00:00,,,,,13.98,6.06,101141.17,-0.63179016,-1.9129791,13.73,2.6673079e-06,-7.345365e-24,-7.345365000000001e-25,1.4901161e-08,2.4855137e-05,2.4855137e-05,-0.0016320078,-0.0036731437,14.8,15.66,17.28,17.0,0.21525574,0.1953125,0.11601257,0.1879425,11491440.0,19503772.0,zielona_gora_2025_09.csv
2025-09-23 18:00:00,,,,,13.09,6.4,101191.89,-0.750885,-2.0728827,12.44,2.6673079e-06,-7.345365e-24,-7.345365000000001e-25,1.4901161e-08,2.6308e-05,2.631545e-05,-0.001646067,-0.0037698075,14.03,15.58,17.27,17.0,0.21476746,0.19534302,0.11602783,0.1879425,11491442.0,20662968.0,zielona_gora_2025_09.csv
2025-09-23 19:00:00,,,,,12.49,6.44,101239.67,-1.2313385,-2.3243866,11.86,2.6673079e-06,-7.345365e-24,-7.345365000000001e-25,1.4901161e-08,2.7768314e-05,2.7775764e-05,-0.0016599484,-0.0038652793,13.64,15.47,17.26,17.0,0.21430969,0.19537354,0.11605835,0.1879425,11491439.0,21867744.0,zielona_gora_2025_09.csv
2025-09-23 20:00:00,,,,,11.87,6.57,101305.375,-1.5073395,-2.2166443,11.14,2.6673079e-06,-7.345365e-24,-7.345365000000001e-25,1.4901161e-08,2.9228628e-05,2.9236078e-05,-0.0016722437,-0.003959045,13.18,15.34,17.25,17.0,0.21385193,0.1953888,0.11607361,0.1879425,11491440.0,23001682.0,zielona_gora_2025_09.csv
2025-09-23 21:00:00,,,,,11.43,6.65,101333.41,-1.7625275,-1.9455719,10.7,2.6673079e-06,-7.345365e-24,-7.345365000000001e-25,1.4901161e-08,3.068149e-05,3.0696392e-05,-0.0016835574,-0.004045747,12.86,15.2,17.23,17.0,0.21342468,0.19541931,0.116104126,0.1879425,11491441.0,24144888.0,zielona_gora_2025_09.csv
2025-09-23 22:00:00,,,,,10.72,6.7,101358.125,-1.6811523,-1.8414459,9.92,2.6673079e-06,-7.345365e-24,-7.345365000000001e-25,1.4901161e-08,3.2141805e-05,3.2156706e-05,-0.0016917251,-0.0041069314,12.38,15.04,17.22,17.0,0.21305847,0.19543457,0.116119385,0.1879425,11491441.0,25217416.0,zielona_gora_2025_09.csv
2025-09-23 23:00:00,,,,,10.1,6.75,101349.24,-1.6239624,-1.9658203,9.25,2.6673079e-06,-7.345365e-24,-7.345365000000001e-25,1.4901161e-08,3.360212e-05,3.360212e-05,-0.0016978439,-0.0041503683,11.94,14.86,17.21,17.0,0.21269226,0.19546509,0.1161499,0.18792725,11491440.0,26274120.0,zielona_gora_2025_09.csv
2025-09-24 00:00:00,,,,,9.74,6.81,101372.43,-1.7554932,-2.0004883,8.9,2.6673079e-06,-7.345365e-24,-7.345365000000001e-25,1.4901161e-08,3.505498e-05,3.5077333e-05,-0.0017034728,-0.004190445,11.67,14.68,17.19,17.0,0.21235657,0.19548035,0.11616516,0.18792725,11491441.0,27349824.0,zielona_gora_2025_09.csv
2025-09-24 01:00:00,,,,,9.34,6.87,101386.19,-2.049759,-2.0447235,8.49,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.4575198e-06,1.4565885e-06,-4.2298343e-06,-3.0528754e-05,11.36,14.49,17.18,17.0,0.21203613,0.1954956,0.11619568,0.18792725,0.0,1047013.6,zielona_gora_2025_09.csv
2025-09-24 02:00:00,,,,,9.21,6.88,101380.984,-2.4078674,-1.9750061,8.44,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.9150397e-06,2.913177e-06,-8.965842e-06,-6.738305e-05,11.23,14.3,17.16,17.0,0.2117157,0.19551086,0.11621094,0.18792725,0.0,2128502.8,zielona_gora_2025_09.csv
2025-09-24 03:00:00,,,,,8.82,6.79,101396.31,-2.58786,-1.8244171,8.03,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,4.3697655e-06,4.373491e-06,-1.2254575e-05,-9.409338e-05,10.93,14.12,17.14,17.0,0.21142578,0.19552612,0.1162262,0.18792725,0.0,3147544.5,zielona_gora_2025_09.csv
2025-09-24 04:00:00,,,,,8.38,6.55,101398.44,-2.6137695,-1.7168579,7.51,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,5.8300793e-06,5.8338046e-06,-1.4421064e-05,-0.00011160597,10.57,13.92,17.12,17.0,0.21113586,0.19554138,0.116256714,0.18792725,0.0,4121426.5,zielona_gora_2025_09.csv
2025-09-24 05:00:00,,,,,8.02,6.21,101400.13,-2.6231842,-1.7246094,7.08,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,7.2829425e-06,7.286668e-06,-1.6527716e-05,-0.00012830272,10.25,13.72,17.1,17.0,0.21087646,0.19555664,0.11627197,0.18792725,1374.0,5085150.0,zielona_gora_2025_09.csv
2025-09-24 06:00:00,,,,,8.51,6.05,101449.78,-2.5792236,-1.6716766,7.7,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,8.739531e-06,8.746982e-06,-2.9081479e-05,-0.00018357858,10.49,13.56,17.08,17.0,0.21052551,0.19554138,0.11630249,0.18792725,209076.0,6044531.5,zielona_gora_2025_09.csv
2025-09-24 07:00:00,,,,,9.44,5.99,101489.83,-3.3943787,-1.844696,9.65,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.0199845e-05,1.0199845e-05,-7.4712094e-05,-0.0003209673,11.49,13.47,17.06,17.0,0.20999146,0.19548035,0.11631775,0.18791199,898968.0,7000445.0,zielona_gora_2025_09.csv
2025-09-24 08:00:00,,,,,11.16,6.03,101526.14,-4.0687714,-1.8465576,12.1,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.1652708e-05,1.1652708e-05,-0.00017394032,-0.00063347816,12.86,13.49,17.04,17.0,0.20913696,0.1953125,0.11631775,0.18791199,2110754.0,7970057.0,zielona_gora_2025_09.csv
2025-09-24 09:00:00,,,,,12.78,6.16,101537.31,-4.4259796,-1.8543262,14.38,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.3113022e-05,1.3113022e-05,-0.00032644765,-0.0011204332,14.24,13.61,17.02,17.0,0.20796204,0.1950531,0.11631775,0.18791199,3758674.0,8958351.0,zielona_gora_2025_09.csv
2025-09-24 10:00:00,,,,,14.07,6.08,101524.836,-4.810898,-1.9923115,16.23,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.4565885e-05,1.45584345e-05,-0.0005248431,-0.0017501339,15.44,13.8,17.0,17.0,0.20651245,0.19470215,0.11630249,0.18789673,5719036.0,9963609.0,zielona_gora_2025_09.csv
2025-09-24 11:00:00,,,,,14.95,5.64,101490.87,-5.0967255,-2.1705856,17.4,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.6018748e-05,1.6018748e-05,-0.00075488165,-0.0024903603,16.29,14.03,16.99,17.0,0.20487976,0.19430542,0.11628723,0.18788147,7837410.0,10976063.0,zielona_gora_2025_09.csv
2025-09-24 12:00:00,,,,,15.49,4.85,101462.09,-5.2133026,-2.3541813,17.95,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.7471611e-05,1.7479062e-05,-0.000999731,-0.0032970272,16.78,14.28,16.97,17.0,0.20318604,0.19387817,0.116256714,0.18788147,9945376.0,11988727.0,zielona_gora_2025_09.csv
2025-09-24 13:00:00,,,,,15.65,3.83,101412.375,-5.3243256,-2.362568,17.86,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.8931925e-05,1.8924475e-05,-0.0012367228,-0.004105881,16.87,14.51,16.96,17.0,0.20153809,0.19345093,0.116241455,0.18786621,11820727.0,13019030.0,zielona_gora_2025_09.csv
2025-09-24 14:00:00,,,,,15.46,2.86,101371.94,-5.3421936,-2.2393246,17.1,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.0377338e-05,2.0384789e-05,-0.0014415951,-0.0048504956,16.52,14.69,16.94,17.0,0.20010376,0.19308472,0.1162262,0.18786621,13276925.0,14039046.0,zielona_gora_2025_09.csv
2025-09-24 15:00:00,,,,,15.0,2.25,101368.47,-4.9268494,-2.140355,15.95,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.1830201e-05,2.1830201e-05,-0.0016024159,-0.0054951496,15.89,14.81,16.93,17.0,0.19894409,0.19277954,0.11621094,0.18785095,14252790.0,15072254.0,zielona_gora_2025_09.csv
2025-09-24 16:00:00,,,,,14.13,1.94,101399.61,-4.429718,-2.1548758,14.38,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.3283064e-05,2.3275614e-05,-0.0017033732,-0.0059753545,14.97,14.86,16.92,17.0,0.19815063,0.19258118,0.11621094,0.18785095,14732336.0,16092025.0,zielona_gora_2025_09.csv
2025-09-24 17:00:00,,,,,13.01,1.23,101427.59,-4.4318695,-2.0809479,12.58,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.4735928e-05,2.4735928e-05,-0.0017479463,-0.0063228533,13.87,14.83,16.91,17.0,0.19766235,0.19250488,0.1162262,0.18785095,14819665.0,17084906.0,zielona_gora_2025_09.csv
2025-09-24 18:00:00,,,,,12.18,1.13,101472.375,-4.557907,-1.8638,11.32,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.618134e-05,2.618134e-05,-0.0017751791,-0.0066351816,13.07,14.75,16.9,17.0,0.19728088,0.19244385,0.116241455,0.18785095,14819664.0,18066396.0,zielona_gora_2025_09.csv
2025-09-24 19:00:00,,,,,11.42,1.29,101430.17,-4.741028,-1.7525177,10.4,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.7641654e-05,2.7626753e-05,-0.0017996496,-0.0069215037,12.47,14.63,16.88,17.0,0.19692993,0.19239807,0.11627197,0.1878357,14819662.0,19031558.0,zielona_gora_2025_09.csv
2025-09-24 20:00:00,,,,,10.91,1.45,101425.17,-4.931122,-1.5513458,9.79,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.9087067e-05,2.9087067e-05,-0.0018225135,-0.007197991,12.04,14.49,16.87,17.0,0.1966095,0.1923523,0.11628723,0.1878357,14819664.0,19985976.0,zielona_gora_2025_09.csv
2025-09-24 21:00:00,,,,,10.56,1.77,101462.42,-4.957306,-1.3450623,9.41,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,3.053248e-05,3.054738e-05,-0.0018440047,-0.007464379,11.74,14.34,16.86,17.0,0.19630432,0.19229126,0.11630249,0.1878357,14819663.0,20947288.0,zielona_gora_2025_09.csv
2025-09-24 22:00:00,,,,,10.19,2.01,101463.75,-4.9441833,-1.3016052,9.05,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,3.1977892e-05,3.1977892e-05,-0.0018637218,-0.007709384,11.46,14.19,16.84,17.0,0.19602966,0.19224548,0.11631775,0.1878357,14819664.0,21898396.0,zielona_gora_2025_09.csv
2025-09-24 23:00:00,,,,,9.87,2.07,101447.266,-4.8878326,-1.2755127,8.75,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,3.3438206e-05,3.3438206e-05,-0.0018824087,-0.007942162,11.21,14.03,16.83,17.0,0.19573975,0.1921997,0.11634827,0.1878357,14819664.0,22852486.0,zielona_gora_2025_09.csv
2025-09-25 00:00:00,,,,,9.53,1.97,101447.805,-4.867508,-1.279068,8.43,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,3.488362e-05,3.489852e-05,-0.0019002156,-0.008163318,10.96,13.87,16.81,17.0,0.19548035,0.19213867,0.116363525,0.1878357,14819665.0,23798930.0,zielona_gora_2025_09.csv
2025-09-25 01:00:00,,,,,9.2,1.75,101435.83,-4.8234406,-1.2492371,8.12,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.4510006e-06,1.4491379e-06,-1.7356535e-05,-0.00021628942,10.72,13.7,16.79,17.0,0.1952362,0.1920929,0.116378784,0.1878357,0.0,945909.3,zielona_gora_2025_09.csv
2025-09-25 02:00:00,,,,,8.91,1.52,101420.16,-4.7752075,-1.1861725,7.85,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.8982759e-06,2.8982759e-06,-3.4424942e-05,-0.00042865425,10.49,13.54,16.77,17.0,0.19499207,0.19203186,0.11639404,0.1878357,0.0,1894921.9,zielona_gora_2025_09.csv
2025-09-25 03:00:00,,,,,8.66,1.33,101421.54,-4.7470856,-1.0544586,7.62,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,4.347414e-06,4.351139e-06,-5.1200856e-05,-0.0006365925,10.28,13.37,16.75,17.0,0.19476318,0.19197083,0.11642456,0.18782043,0.0,2848975.5,zielona_gora_2025_09.csv
2025-09-25 04:00:00,,,,,8.37,1.21,101420.81,-4.715454,-0.99131775,7.35,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,5.7965517e-06,5.7965517e-06,-6.7331595e-05,-0.00083586574,10.06,13.21,16.73,17.0,0.19451904,0.19190979,0.11643982,0.18782043,0.0,3798191.5,zielona_gora_2025_09.csv
2025-09-25 05:00:00,,,,,8.17,1.31,101459.41,-4.7309113,-1.0744276,7.18,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,7.249415e-06,7.2419643e-06,-8.324627e-05,-0.0010311194,9.89,13.04,16.71,17.0,0.19429016,0.19186401,0.11645508,0.18782043,804.0,4763441.0,zielona_gora_2025_09.csv
2025-09-25 06:00:00,,,,,8.4,1.75,101475.0,-4.957123,-1.1273537,7.56,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,8.694828e-06,8.702278e-06,-0.00011594547,-0.0012531839,10.03,12.9,16.69,17.0,0.19398499,0.19177246,0.11647034,0.18782043,186618.0,5725991.0,zielona_gora_2025_09.csv
2025-09-25 07:00:00,,,,,9.26,3.01,101454.81,-4.755905,-1.3181238,9.06,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.0147691e-05,1.0147691e-05,-0.00017982861,-0.0015469417,10.82,12.82,16.67,17.0,0.19352722,0.19163513,0.11647034,0.18782043,824174.0,6707241.0,zielona_gora_2025_09.csv
2025-09-25 08:00:00,,,,,10.5,3.09,101429.79,-5.622055,-1.1840744,10.98,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.1593103e-05,1.1593103e-05,-0.00028337538,-0.0019512288,11.92,12.83,16.65,17.0,0.19282532,0.19140625,0.11647034,0.18780518,1902838.0,7682264.0,zielona_gora_2025_09.csv
2025-09-25 09:00:00,,,,,11.9,2.99,101438.15,-6.082138,-0.76968956,12.93,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.3038516e-05,1.3038516e-05,-0.00043479865,-0.0025472902,13.11,12.92,16.63,17.0,0.19184875,0.19110107,0.11647034,0.18780518,3418634.0,8660663.0,zielona_gora_2025_09.csv
2025-09-25 10:00:00,,,,,13.19,2.45,101414.734,-6.400879,-0.44855404,14.79,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.4491379e-05,1.4483929e-05,-0.00063639274,-0.0033261552,14.31,13.08,16.61,17.0,0.19058228,0.19070435,0.11645508,0.18778992,5320190.0,9670854.0,zielona_gora_2025_09.csv
2025-09-25 11:00:00,,,,,14.0,1.47,101387.69,-6.48967,-0.49439335,15.84,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.5929341e-05,1.5929341e-05,-0.0008620415,-0.0042059943,15.07,13.28,16.59,17.0,0.18916321,0.1902771,0.11642456,0.18778992,7256552.0,10707328.0,zielona_gora_2025_09.csv
2025-09-25 12:00:00,,,,,14.45,1.09,101355.69,-6.4734344,-0.7468147,16.27,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.7382205e-05,1.7374754e-05,-0.0010878351,-0.0050993375,15.47,13.49,16.58,17.0,0.18774414,0.18981934,0.11639404,0.18777466,9069484.0,11758258.0,zielona_gora_2025_09.csv
2025-09-25 13:00:00,,,,,14.73,1.16,101309.96,-6.4895477,-0.5955572,16.32,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,1.8827617e-05,1.8820167e-05,-0.0013004187,-0.0059596114,15.6,13.68,16.56,17.0,0.18640137,0.18940735,0.116378784,0.1877594,10670956.0,12816510.0,zielona_gora_2025_09.csv
2025-09-25 14:00:00,,,,,14.75,1.29,101304.41,-6.301117,-0.41776085,15.96,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.026558e-05,2.026558e-05,-0.0014874199,-0.006750144,15.46,13.86,16.54,17.0,0.18522644,0.18904114,0.116363525,0.1877594,11970982.0,13872063.0,zielona_gora_2025_09.csv
2025-09-25 15:00:00,,,,,14.41,1.56,101313.055,-5.5386505,-0.49170017,15.01,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.1710992e-05,2.169609e-05,-0.0016197059,-0.0073945373,14.92,13.98,16.53,17.0,0.18434143,0.18876648,0.11634827,0.1877594,12673802.0,14998703.0,zielona_gora_2025_09.csv
2025-09-25 16:00:00,,,,,13.8,1.44,101357.3,-5.107071,-0.5625019,13.86,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.3156404e-05,2.3156404e-05,-0.0017014546,-0.007881686,14.21,14.04,16.52,16.99,0.1837616,0.18859863,0.116363525,0.18774414,12975913.0,16142441.0,zielona_gora_2025_09.csv
2025-09-25 17:00:00,,,,,13.28,1.15,101388.78,-4.8913574,-0.46109962,12.82,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.4601817e-05,2.4586916e-05,-0.0017435709,-0.008280791,13.55,14.05,16.5,16.99,0.18334961,0.18850708,0.116378784,0.18774414,13029289.0,17287176.0,zielona_gora_2025_09.csv
2025-09-25 18:00:00,,,,,13.01,1.26,101437.62,-4.6766815,-0.1720972,12.3,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.604723e-05,2.604723e-05,-0.001774448,-0.008652769,13.18,14.04,16.49,16.99,0.18302917,0.18843079,0.11639404,0.18774414,13029289.0,18471014.0,zielona_gora_2025_09.csv
2025-09-25 19:00:00,,,,,12.52,1.34,101409.61,-4.5194397,-0.20392036,11.83,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.7492642e-05,2.7477741e-05,-0.0018030778,-0.008989401,12.86,14.0,16.48,16.99,0.18270874,0.18835449,0.1164093,0.18774414,13029290.0,19656812.0,zielona_gora_2025_09.csv
2025-09-25 20:00:00,,,,,12.43,1.29,101472.83,-4.2372437,0.033164978,11.66,0.0,-7.345365e-24,-7.345365000000001e-25,0.0,2.8938055e-05,2.8908253e-05,-0.0018315855,-0.00932233,12.71,13.95,16.47,16.99,0.18241882,0.1882782,0.11642456,0.18774414,13029290.0,20868484.0,zielona_gora_2025_09.csv
